account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC018441,Frau Melitta Ebert B.A.,18441,Privatkunde,Energy,RosenRing 22,Berlin,East,13187,Partner,16587,1,2021-10-30
ACC018442,Ernst-August Oestrovsky,18442,Privatkunde,Energy,HauptRing 76,Bremerhaven,North,27568,Kunde,263667,1,2020-11-04
ACC018443,Univ.Prof. Erdmute Häring B.Eng.,18443,Privatkunde,Energy,TalRing 68,Bonn,West,53111,Kunde,145970,1,2021-06-10
ACC018444,Engin Bonbach,18444,Kleingewerbe,Energy,ParkAllee 131,Tübingen,South,72070,Kunde,198354,100,2023-12-09
ACC018445,Nadja Staude,18445,Privatkunde,Energy,BlumenStraße 82,München,South,81669,Partner,259247,1,2020-04-29
ACC018446,Prof. Christel Kade B.Sc.,18446,Privatkunde,Energy,MarktAllee 105,Bochum,West,44787,Kunde,310922,1,2020-04-26
ACC018447,Dr. Dorit Henschel B.Eng.,18447,Privatkunde,Energy,MarktWeg 53,Hamburg,North,20535,Kunde,407189,1,2023-12-16
ACC018448,Drewes,18448,Kleingewerbe,Energy,GoetheRing 125,Dortmund,West,44135,Interessent,496163,5,2022-03-01
ACC018449,Dipl.-Ing. James Fröhlich B.A.,18449,Privatkunde,Energy,TannenStraße 34,Hamburg,North,20535,Interessent,173576,1,2023-10-18
ACC018450,Artur Schuchhardt,18450,Privatkunde,Energy,BergWeg 23,Stuttgart,South,70376,Partner,442525,1,2021-03-08
ACC018451,Simona Förster,18451,Privatkunde,Energy,BirkenAllee 63,Bonn,West,53225,Interessent,335391,1,2020-04-25
ACC018452,Prof. Hertha Röhricht B.Eng.,18452,Kleingewerbe,Energy,GoetheAllee 140,Garching,South,85748,Partner,987060,100,2023-04-12
ACC018453,Helena Gertz,18453,Privatkunde,Energy,TalPlatz 121,Bremen,North,28719,Interessent,363336,1,2022-08-25
ACC018454,Bastian Kraushaar,18454,Privatkunde,Energy,MarktWeg 2,Düsseldorf,West,40589,Kunde,264752,1,2023-01-29
ACC018455,Adriane Schuster B.Sc.,18455,Privatkunde,Energy,SchulPlatz 84,Landshut,South,84028,Interessent,436988,1,2021-08-28
ACC018456,Dr. Anette Plath,18456,Privatkunde,Energy,TalWeg 106,Traunstein,South,83278,Interessent,76503,1,2021-12-27
ACC018457,Wigbert Döring-Eigenwillig,18457,Privatkunde,Energy,MarktRing 86,Bochum,West,44787,Interessent,352354,1,2021-07-16
ACC018458,Änne Mies,18458,Privatkunde,Energy,BahnhofStraße 140,Emden,North,26721,Partner,360546,1,2023-09-04
ACC018459,Ildiko Hölzenbecher-Ullrich,18459,Privatkunde,Energy,WaldStraße 120,Chemnitz,East,09111,Kunde,236231,1,2020-07-04
ACC018460,Schweitzer,18460,Gewerbekunde,Energy,RathausRing 64,Pullach,South,82049,Interessent,3422029,10,2022-12-14
ACC018461,Marie Hamann,18461,Privatkunde,Energy,GoethePlatz 128,Frankfurt am Main,West,60594,Kunde,301934,1,2021-03-09
ACC018462,Carmen Rust-Eckbauer,18462,Privatkunde,Energy,SonnenGasse 84,Altötting,South,84503,Kunde,223756,1,2022-11-08
ACC018463,Pirmin Thies,18463,Privatkunde,Energy,SchillerPlatz 4,Bautzen,East,02625,Interessent,155859,1,2020-12-24
ACC018464,Vogt GmbH,18464,Kleingewerbe,Energy,MarktRing 43,Langen,West,63225,Partner,4009290,100,2023-12-29
ACC018465,Malte Ditschlerin,18465,Gewerbekunde,Energy,BrunnenPlatz 38,Essen,West,45239,Kunde,4321455,25,2022-07-02
ACC018466,Ernst-Dieter Hiller,18466,Kleingewerbe,Energy,EichenStraße 146,Bad Vilbel,West,61118,Partner,3920501,50,2022-05-11
ACC018467,Undine Schlosser,18467,Privatkunde,Energy,BergGasse 132,Dessau-Roßlau,East,06844,Kunde,416456,1,2022-12-26
ACC018468,Katy Süßebier-Salz,18468,Privatkunde,Energy,HeideWeg 90,Köln,West,50937,Interessent,406291,1,2021-06-11
ACC018469,Aline Scheel,18469,Privatkunde,Energy,BlumenRing 115,Bremerhaven,North,27568,Interessent,217063,1,2020-10-08
ACC018470,Sahin Rosemann-Carsten,18470,Privatkunde,Energy,BergStraße 103,Düsseldorf,West,40477,Kunde,110864,1,2021-06-25
ACC018471,Josefa Schaaf,18471,Privatkunde,Energy,LindenWeg 46,Bergheim,West,50126,Kunde,214646,1,2020-01-14
ACC018472,Hertrampf,18472,Gewerbekunde,Energy,BlumenAllee 52,Tübingen,South,72070,Partner,156120,100,2021-09-10
ACC018473,Emine Steckel,18473,Privatkunde,Energy,SchillerGasse 139,Hamburg,North,20357,Partner,323867,1,2020-07-23
ACC018474,Nadeshda Schenk,18474,Privatkunde,Energy,KirchStraße 18,Berlin,East,10623,Kunde,20953,1,2020-01-30
ACC018475,Britta Kitzmann B.Eng.,18475,Privatkunde,Energy,BirkenPlatz 21,Dresden,East,01067,Interessent,74974,1,2023-05-15
ACC018476,Sibille Finke B.Sc.,18476,Privatkunde,Energy,WaldAllee 29,Köln,West,51065,Interessent,116204,1,2022-08-15
ACC018477,Jaqueline Hermann,18477,Privatkunde,Energy,MondWeg 1,Leipzig,East,04229,Interessent,11634,1,2021-09-09
ACC018478,Bianca Stoll,18478,Privatkunde,Energy,SchillerGasse 37,München,South,81669,Kunde,224879,1,2022-09-03
ACC018479,Mende GmbH,18479,Kleingewerbe,Energy,LindenRing 87,Altötting,South,84503,Partner,3831920,50,2020-11-10
ACC018480,Heinrich Rudolph GbR,18480,Gewerbekunde,Energy,BahnhofRing 60,Leipzig,East,04103,Partner,3122644,5,2020-01-11
ACC018481,Wenzel Hesse,18481,Privatkunde,Energy,KirchStraße 12,Sindelfingen,South,71065,Kunde,62212,1,2020-10-21
ACC018482,Gabriele Ditschlerin-Hölzenbecher,18482,Privatkunde,Energy,LindenGasse 85,Hamburg,North,22297,Kunde,280682,1,2023-10-17
ACC018483,Ella Jäkel,18483,Privatkunde,Energy,BirkenGasse 53,Frankfurt am Main,West,60594,Interessent,381966,1,2020-04-09
ACC018484,Univ.Prof. Ricarda Klotz,18484,Privatkunde,Energy,BlumenStraße 73,Gersthofen,South,86368,Partner,375245,1,2021-12-24
ACC018485,Ing. Justine Börner B.Eng.,18485,Privatkunde,Energy,BeethovenWeg 129,Grünwald,South,82031,Kunde,14815,1,2021-08-20
ACC018486,Catharina Junck,18486,Privatkunde,Energy,BeethovenAllee 57,Bremen,North,28195,Partner,390905,1,2020-10-17
ACC018487,Nikolai Peukert-Wesack,18487,Privatkunde,Energy,WiesenRing 17,Nürnberg,South,90402,Partner,351790,1,2020-08-27
ACC018488,Fanny Kramer-Junck,18488,Privatkunde,Energy,SternStraße 19,Essen,West,45127,Partner,132601,1,2020-09-24
ACC018489,Rörricht KG,18489,Kleingewerbe,Energy,BahnhofGasse 19,Hannover,North,30449,Partner,3610012,5,2021-10-04
ACC018490,Herr Fatih Hellwig B.Sc.,18490,Privatkunde,Energy,LindenPlatz 97,Karlsruhe,South,76131,Partner,164066,1,2022-07-02
ACC018491,Prof. Evelyne Förster B.Sc.,18491,Privatkunde,Energy,EichenRing 138,Sindelfingen,South,71065,Kunde,230676,1,2023-05-01
ACC018492,Prof. Benjamin Hauffer MBA.,18492,Privatkunde,Energy,TannenPlatz 100,Erlangen,South,91052,Kunde,34634,1,2022-05-09
ACC018493,Schmidt,18493,Gewerbekunde,Energy,BrunnenWeg 121,München,South,81241,Kunde,3956526,25,2023-07-18
ACC018494,Ing. Elli Rädel B.A.,18494,Privatkunde,Energy,BahnhofStraße 55,Dortmund,West,44263,Interessent,467430,1,2020-06-25
ACC018495,Ingo Neuschäfer MBA.,18495,Privatkunde,Energy,GoetheAllee 43,Stuttgart,South,70563,Partner,371194,1,2020-02-20
ACC018496,Weller e.G.,18496,Kleingewerbe,Energy,BeethovenRing 140,Gelsenkirchen,West,45879,Partner,3056888,10,2020-10-08
ACC018497,Nadine Eberhardt B.Eng.,18497,Privatkunde,Energy,WaldGasse 94,Bochum,West,44787,Partner,21394,1,2021-11-07
ACC018498,Selma Flantz,18498,Privatkunde,Energy,BergPlatz 4,Potsdam,East,14467,Kunde,148082,1,2021-02-09
ACC018499,Hertrampf AG,18499,Kleingewerbe,Energy,RathausAllee 38,München,South,81241,Partner,3441017,50,2021-02-28
ACC018500,Junck e.G.,18500,Kleingewerbe,Energy,SeePlatz 12,Jena,East,07743,Kunde,4869024,5,2020-10-25
ACC018501,Tschentscher AG & Co. OHG,18501,Kleingewerbe,Energy,BlumenGasse 70,Stuttgart,South,70376,Partner,2730796,5,2020-03-14
ACC018502,Freddy Wesack B.Sc.,18502,Privatkunde,Energy,MondRing 72,Berlin,East,10115,Kunde,291335,1,2020-04-05
ACC018503,Ing. Ian Etzler,18503,Privatkunde,Energy,KirchPlatz 62,Wasserburg am Inn,South,83512,Interessent,194479,1,2021-11-04
ACC018504,Hein GmbH & Co. KG,18504,Kleingewerbe,Energy,TannenGasse 39,Hamburg,North,22297,Kunde,4141045,10,2020-11-04
ACC018505,Anastasios Matthäi-Huhn,18505,Privatkunde,Energy,WiesenAllee 139,Erlangen,South,91052,Interessent,54962,1,2020-03-04
ACC018506,Krzysztof Neureuther,18506,Privatkunde,Energy,TannenWeg 137,Erlangen,South,91052,Interessent,101729,1,2022-12-14
ACC018507,Dina Naser,18507,Privatkunde,Energy,RathausGasse 36,Hannover,North,30159,Interessent,302178,1,2022-07-11
ACC018508,Wieland Stiebitz,18508,Gewerbekunde,Energy,BergAllee 58,Berlin,East,12043,Partner,1591540,5,2020-03-27
ACC018509,Stanislav Losekann,18509,Privatkunde,Energy,ParkStraße 31,Traunstein,South,83278,Interessent,19117,1,2023-09-06
ACC018510,Dr. Erik Scheuermann MBA.,18510,Privatkunde,Energy,BlumenGasse 49,Weimar,East,99423,Partner,3948,1,2022-07-05
ACC018511,Delia Hecker B.Eng.,18511,Privatkunde,Energy,ParkGasse 10,Hamburg,North,20357,Interessent,39418,1,2021-04-13
ACC018512,Herr Abbas Reichmann,18512,Privatkunde,Energy,HeideWeg 45,Esslingen,South,73728,Kunde,217994,1,2021-03-25
ACC018513,Traute Reichmann,18513,Privatkunde,Energy,HeideGasse 136,Wuppertal,West,42103,Interessent,446977,1,2022-07-30
ACC018514,Yilmaz Segebahn MBA.,18514,Privatkunde,Energy,LindenRing 60,Leipzig,East,04103,Partner,188970,1,2021-09-02
ACC018515,Gitta Striebitz,18515,Privatkunde,Energy,HauptGasse 64,Berlin,East,12347,Interessent,499208,1,2021-01-28
ACC018516,Zobel,18516,Kleingewerbe,Energy,MarktStraße 63,Essen,West,45239,Partner,3029883,50,2021-11-09
ACC018517,Dipl.-Ing. Wieslaw Hecker,18517,Kleingewerbe,Energy,RosenRing 129,Görlitz,East,02826,Partner,1831474,50,2023-01-23
ACC018518,Herr Jose auch Schlauchin,18518,Privatkunde,Energy,RathausAllee 124,Fürth,South,90762,Interessent,339868,1,2021-02-18
ACC018519,Ria Wohlgemut,18519,Privatkunde,Energy,SchulWeg 44,Köln,West,50823,Interessent,313091,1,2023-09-23
ACC018520,Susanna Ditschlerin,18520,Privatkunde,Energy,SeeAllee 92,Hamburg,North,20357,Kunde,205250,1,2021-07-26
ACC018521,Bolander,18521,Kleingewerbe,Energy,WiesenRing 91,Düsseldorf,West,40210,Partner,3476865,5,2021-11-19
ACC018522,Ortrun Pechel,18522,Privatkunde,Energy,ParkRing 143,Essen,West,45127,Kunde,497832,1,2021-10-20
ACC018523,Jose Eberhardt,18523,Privatkunde,Energy,RosenGasse 149,Achim,North,28832,Partner,254282,1,2021-06-26
ACC018524,Roger Schleich,18524,Privatkunde,Energy,LindenPlatz 110,Reutlingen,South,72764,Kunde,111941,1,2021-03-19
ACC018525,Clara Rose,18525,Kleingewerbe,Energy,ParkPlatz 68,Grünwald,South,82031,Kunde,4908077,5,2020-06-24
ACC018526,Iwan Trüb,18526,Kleingewerbe,Energy,BrunnenWeg 16,Berlin,East,13353,Interessent,1000341,10,2022-07-07
ACC018527,Ing. Cengiz Ziegert B.Sc.,18527,Privatkunde,Energy,SternAllee 134,Pullach,South,82049,Interessent,463471,1,2021-05-05
ACC018528,Hermighausen Grein Groth AG & Co. OHG,18528,Kleingewerbe,Energy,BlumenAllee 28,Bremerhaven,North,27570,Partner,2131992,10,2020-09-06
ACC018529,Gerti Graf,18529,Privatkunde,Energy,WiesenPlatz 111,Stuttgart,South,70376,Partner,247336,1,2023-06-10
ACC018530,Cristina Graf,18530,Privatkunde,Energy,SonnenRing 91,Bremen,North,28719,Kunde,467967,1,2021-08-12
ACC018531,Kunigunde Stiffel,18531,Kleingewerbe,Energy,MozartRing 36,Jena,East,07743,Kunde,3860550,10,2020-10-26
ACC018532,Michaela Dippel MBA.,18532,Privatkunde,Energy,BirkenAllee 127,Köln,West,51065,Partner,322173,1,2020-04-27
ACC018533,Luigi Aumann-Hiller,18533,Privatkunde,Energy,SeeAllee 42,Dortmund,West,44263,Kunde,352287,1,2020-11-12
ACC018534,Sebastiano Rosenow,18534,Privatkunde,Energy,KirchGasse 63,Hamburg,North,21109,Kunde,470250,1,2021-11-10
ACC018535,Dittmar Hornich B.A.,18535,Privatkunde,Energy,MondRing 22,Berlin,East,10115,Partner,219144,1,2021-07-04
ACC018536,Pauline Gunpf,18536,Privatkunde,Energy,MarktAllee 12,Verden,North,27283,Kunde,288093,1,2022-03-02
ACC018537,Stjepan Barth,18537,Privatkunde,Energy,RathausGasse 42,Bergheim,West,50126,Kunde,478777,1,2020-02-02
ACC018538,Miodrag Weinhage,18538,Privatkunde,Energy,MozartStraße 122,Verden,North,27283,Partner,348389,1,2022-10-13
ACC018539,Dorota Dowerg MBA.,18539,Privatkunde,Energy,BahnhofStraße 56,Lauf an der Pegnitz,South,91207,Kunde,343635,1,2020-06-20
ACC018540,Hartung AG & Co. KG,18540,Kleingewerbe,Energy,HeideAllee 82,Bremerhaven,North,27568,Interessent,200422,10,2021-12-02
ACC018541,Marga Heidrich,18541,Privatkunde,Energy,SonnenWeg 106,Hamburg,North,20535,Kunde,333825,1,2023-08-18
ACC018542,Mattias Pohl,18542,Privatkunde,Energy,WiesenWeg 87,Pullach,South,82049,Partner,180589,1,2022-08-03
ACC018543,Stahr,18543,Gewerbekunde,Energy,BrunnenAllee 93,Erlangen,South,91054,Interessent,2786820,5,2023-10-13
ACC018544,Dr. Florence Hermighausen MBA.,18544,Privatkunde,Energy,WiesenAllee 79,Böblingen,South,71032,Interessent,251732,1,2023-12-03
ACC018545,Prof. Paul Baum MBA.,18545,Privatkunde,Energy,SchillerAllee 79,Offenbach am Main,West,63065,Partner,143622,1,2021-03-13
ACC018546,Tino Ernst,18546,Privatkunde,Energy,MarktStraße 14,Berlin,East,14052,Partner,34847,1,2021-07-10
ACC018547,Ullrich Geisel,18547,Privatkunde,Energy,MarktPlatz 69,Leipzig,East,04317,Partner,23057,1,2022-03-15
ACC018548,Oestrovsky Scholtz e.V.,18548,Kleingewerbe,Energy,HauptAllee 107,Hamburg,North,20095,Kunde,3900795,25,2022-07-13
ACC018549,Prof. Anneliese Binner,18549,Privatkunde,Energy,SternPlatz 115,Berlin,East,10785,Interessent,388411,1,2021-02-13
ACC018550,Gereon Dowerg-Rudolph,18550,Privatkunde,Energy,HeideRing 69,Leipzig,East,04317,Partner,249994,1,2023-11-02
ACC018551,Dipl.-Ing. Ralph Fröhlich,18551,Privatkunde,Energy,BrunnenPlatz 81,Berlin,East,10785,Kunde,173685,1,2022-11-07
ACC018552,Evelin Söding,18552,Privatkunde,Energy,WiesenAllee 83,Gräfelfing,South,82166,Interessent,140759,1,2021-11-01
ACC018553,Christl Bender,18553,Privatkunde,Energy,RathausWeg 103,Leipzig,East,04229,Kunde,309614,1,2022-01-18
ACC018554,Hanne Ruppersberger B.Sc.,18554,Privatkunde,Energy,SeeWeg 70,Oldenburg,North,26122,Kunde,310993,1,2020-08-25
ACC018555,Brunhilde Riehl,18555,Privatkunde,Energy,ParkRing 66,Hamburg,North,21029,Kunde,366021,1,2023-08-10
ACC018556,Augustin Conradi MBA.,18556,Privatkunde,Energy,TannenWeg 49,Rüsselsheim,West,65428,Partner,180408,1,2020-08-21
ACC018557,Prof. Leokadia Klemm B.Sc.,18557,Privatkunde,Energy,BrunnenWeg 101,Rosenheim,South,83022,Partner,389328,1,2020-10-02
ACC018558,Dipl.-Ing. Giuseppina Blümel,18558,Privatkunde,Energy,MozartWeg 128,Hamburg,North,21109,Interessent,90038,1,2020-06-05
ACC018559,Theodor Reising,18559,Privatkunde,Energy,BlumenWeg 99,Bergisch Gladbach,West,51465,Partner,439446,1,2020-09-22
ACC018560,Andres Köhler,18560,Privatkunde,Energy,SternRing 24,Berlin,East,10243,Interessent,346863,1,2022-05-28
ACC018561,Fabienne Bärer,18561,Privatkunde,Energy,TannenPlatz 99,Grünwald,South,82031,Kunde,263438,1,2022-02-07
ACC018562,Holm Mans-Krein,18562,Privatkunde,Energy,KirchAllee 116,Stuttgart,South,70173,Partner,350025,1,2022-05-19
ACC018563,Drub OHG mbH,18563,Kleingewerbe,Energy,RosenGasse 147,Düsseldorf,West,40210,Kunde,3520537,10,2023-04-17
ACC018564,Emmerich Dietz-Krein,18564,Privatkunde,Energy,BahnhofWeg 95,Berlin,East,10243,Kunde,469458,1,2022-08-11
ACC018565,Guntram Mühle-Koch,18565,Privatkunde,Energy,HeideAllee 39,Hamburg,North,22143,Interessent,25740,1,2020-08-13
ACC018566,Aleksandr Beer,18566,Privatkunde,Energy,SchillerGasse 135,Weimar,East,99423,Kunde,2935,1,2022-11-14
ACC018567,Ekkehart Kraushaar,18567,Privatkunde,Energy,SonnenGasse 126,Frankfurt am Main,West,60486,Kunde,178005,1,2020-10-18
ACC018568,Wende Reuter GmbH,18568,Gewerbekunde,Energy,SchillerAllee 120,Wilhelmshaven,North,26382,Kunde,516541,50,2022-05-09
ACC018569,Ing. Edith Schaaf MBA.,18569,Privatkunde,Energy,SchillerWeg 51,Dortmund,West,44263,Partner,313222,1,2020-07-05
ACC018570,Prof. Franz Josef Mentzel B.Sc.,18570,Gewerbekunde,Energy,BrunnenStraße 118,Emmendingen,South,79312,Kunde,3820386,100,2021-07-01
ACC018571,Rita Kobelt,18571,Privatkunde,Energy,SonnenAllee 104,Wilhelmshaven,North,26382,Interessent,149154,1,2021-11-30
ACC018572,Stjepan Krebs,18572,Privatkunde,Energy,BahnhofRing 83,Görlitz,East,02826,Kunde,399680,1,2022-08-01
ACC018573,Herr Vinko Gierschner B.Sc.,18573,Privatkunde,Energy,BlumenStraße 116,Oldenburg,North,26122,Kunde,192353,1,2021-09-09
ACC018574,Prof. Romuald Buchholz,18574,Privatkunde,Energy,BrunnenGasse 65,Dortmund,West,44263,Interessent,213677,1,2021-12-27
ACC018575,Dr. Hansjürgen Gude,18575,Privatkunde,Energy,TannenAllee 144,Bochum,West,44787,Partner,403175,1,2021-04-04
ACC018576,Dr. Georgia Dowerg B.Sc.,18576,Privatkunde,Energy,SchillerWeg 24,Bayreuth,South,95444,Kunde,156530,1,2022-05-20
ACC018577,Korbinian Stadelmann-Preiß,18577,Privatkunde,Energy,MarktWeg 3,Augsburg,South,86150,Kunde,125783,1,2023-12-16
ACC018578,Peer Haering,18578,Privatkunde,Energy,MondPlatz 24,Wiesbaden,West,65183,Kunde,121809,1,2020-05-27
ACC018579,Andres Fliegner,18579,Privatkunde,Energy,EichenRing 98,Achim,North,28832,Kunde,479437,1,2020-11-16
ACC018580,Carmen Heintze-Margraf,18580,Gewerbekunde,Energy,SeeGasse 34,Hamburg,North,22297,Partner,3050995,100,2021-12-31
ACC018581,Hans-Bernd Beier,18581,Privatkunde,Energy,MozartRing 144,Leipzig,East,04103,Partner,489448,1,2022-09-07
ACC018582,Zimmer Meyer OHG mbH,18582,Gewerbekunde,Energy,SternGasse 133,Berlin,East,10405,Kunde,1989460,5,2022-06-12
ACC018583,Krista Vogt,18583,Privatkunde,Energy,TannenWeg 109,Berlin,East,10785,Partner,444634,1,2022-05-14
ACC018584,Stiffel GmbH,18584,Gewerbekunde,Energy,RathausPlatz 64,Kempten,South,87435,Kunde,2374095,50,2021-10-31
ACC018585,Dr. Kenneth Freudenberger,18585,Privatkunde,Energy,WiesenGasse 98,Berlin,East,10623,Kunde,39932,1,2023-07-11
ACC018586,Holzapfel Kroker GmbH,18586,Kleingewerbe,Energy,LindenRing 114,Stuttgart,South,70376,Partner,413629,25,2022-03-18
ACC018587,Jeannine Kohl,18587,Privatkunde,Energy,SchulGasse 96,Dachau,South,85221,Interessent,378665,1,2021-07-09
ACC018588,Herr Heinz-Gerd Schleich B.Sc.,18588,Privatkunde,Energy,EichenGasse 9,Oberursel,West,61440,Interessent,173546,1,2020-07-21
ACC018589,Gundel Klapp,18589,Privatkunde,Energy,BahnhofWeg 84,Dresden,East,01067,Partner,436240,1,2020-08-16
ACC018590,Edward Kraushaar,18590,Privatkunde,Energy,LindenRing 39,Bad Vilbel,West,61118,Kunde,159773,1,2020-11-04
ACC018591,Hecker Klapp Stiftung & Co. KGaA,18591,Kleingewerbe,Energy,KirchWeg 82,Bremerhaven,North,27568,Kunde,3556434,50,2023-05-31
ACC018592,Freudenberger Haase GmbH & Co. KG,18592,Kleingewerbe,Energy,SternWeg 5,Gräfelfing,South,82166,Interessent,2014154,10,2023-12-24
ACC018593,Ing. Heinz-Jürgen Loos,18593,Privatkunde,Energy,BrunnenRing 34,Frankfurt am Main,West,60486,Kunde,488699,1,2022-09-03
ACC018594,Krause Weiß AG & Co. KG,18594,Kleingewerbe,Energy,HeideGasse 120,Berlin,East,10115,Partner,4711768,25,2022-05-29
ACC018595,Dipl.-Ing. Ulrich Tintzmann,18595,Privatkunde,Energy,HeideRing 134,Essen,West,45127,Interessent,341709,1,2023-01-06
ACC018596,Dipl.-Ing. Annelene Oderwald B.Eng.,18596,Privatkunde,Energy,EichenPlatz 53,Berlin,East,10405,Interessent,79896,1,2020-07-09
ACC018597,Lieschen Aumann B.Eng.,18597,Privatkunde,Energy,KirchGasse 114,Gräfelfing,South,82166,Interessent,481956,1,2023-11-05
ACC018598,Nicole Käster,18598,Privatkunde,Energy,WiesenWeg 38,München,South,80796,Interessent,63044,1,2021-07-22
ACC018599,Dr. Gaetano Vogt,18599,Privatkunde,Energy,SternWeg 57,Bochum,West,44787,Kunde,355993,1,2021-02-26
ACC018600,Univ.Prof. Anastasios Klingelhöfer,18600,Privatkunde,Energy,SternStraße 44,Leverkusen,West,51373,Interessent,184010,1,2022-06-12
ACC018601,Ing. Yasemin Finke,18601,Privatkunde,Energy,MondWeg 51,Berlin,East,12555,Kunde,478578,1,2021-01-15
ACC018602,Evamaria auch Schlauchin,18602,Privatkunde,Energy,MarktGasse 124,Garching,South,85748,Partner,30666,1,2023-02-28
ACC018603,Reinhardt Birnbaum GmbH,18603,Kleingewerbe,Energy,TalGasse 14,Duisburg,West,47051,Partner,2065068,25,2023-09-09
ACC018604,Dragica Nette,18604,Privatkunde,Energy,WiesenAllee 74,München,South,80539,Kunde,111595,1,2023-07-26
ACC018605,Linus Sontag,18605,Privatkunde,Energy,BlumenStraße 114,Hannover,North,30159,Partner,465105,1,2023-08-07
ACC018606,Anastasia Thanel-Seip,18606,Privatkunde,Energy,MozartRing 7,Berlin,East,10785,Partner,411272,1,2023-12-15
ACC018607,Hoffmann e.G.,18607,Kleingewerbe,Energy,SonnenStraße 104,Verden,North,27283,Partner,917589,5,2023-10-22
ACC018608,Scholz,18608,Kleingewerbe,Energy,HauptAllee 103,Frankfurt am Main,West,60594,Interessent,197589,5,2021-07-28
ACC018609,Dr. Annedore Dörr MBA.,18609,Privatkunde,Energy,EichenRing 67,Rüsselsheim,West,65428,Interessent,238047,1,2022-10-24
ACC018610,Burkard Keudel,18610,Privatkunde,Energy,BahnhofPlatz 21,Bonn,West,53225,Partner,190673,1,2022-08-19
ACC018611,Siegrid Karz-Heinz,18611,Privatkunde,Energy,BeethovenGasse 33,Hamburg,North,20357,Partner,366205,1,2021-12-09
ACC018612,Concetta Davids,18612,Privatkunde,Energy,SchillerAllee 29,Bremen,North,28203,Partner,252486,1,2022-11-26
ACC018613,Recep Weinhage,18613,Kleingewerbe,Energy,BrunnenAllee 80,Chemnitz,East,09111,Interessent,2626750,5,2021-12-17
ACC018614,Wähner,18614,Gewerbekunde,Energy,SeeWeg 27,Chemnitz,East,09111,Partner,1348782,25,2023-08-06
ACC018615,Ernestine Gnatz,18615,Privatkunde,Energy,HeideGasse 9,Sindelfingen,South,71065,Interessent,374298,1,2020-11-09
ACC018616,Adeline Davids,18616,Privatkunde,Energy,SchulWeg 18,Merseburg,East,06217,Kunde,446189,1,2021-10-26
ACC018617,Alicia Stiffel,18617,Privatkunde,Energy,WaldPlatz 147,Berlin,East,10785,Interessent,172609,1,2022-04-01
ACC018618,Diane Segebahn,18618,Gewerbekunde,Energy,LindenRing 89,Waldshut-Tiengen,South,79761,Kunde,3731994,25,2021-03-01
ACC018619,Loni Zorbach B.Sc.,18619,Privatkunde,Energy,MarktRing 137,Berlin,East,10243,Partner,478242,1,2020-06-07
ACC018620,Prof. Aline Reichmann,18620,Privatkunde,Energy,MozartStraße 79,Erlangen,South,91054,Kunde,404296,1,2021-07-09
ACC018621,Ing. Jorge Ullmann B.Eng.,18621,Kleingewerbe,Energy,TalRing 63,Dachau,South,85221,Partner,2064187,100,2022-07-26
ACC018622,Joanna Seifert,18622,Privatkunde,Energy,EichenGasse 120,Troisdorf,West,53840,Partner,491524,1,2021-10-29
ACC018623,Lorch GbR,18623,Kleingewerbe,Energy,BergStraße 37,Berlin,East,10623,Kunde,3663528,50,2021-11-29
ACC018624,Elma Schuster,18624,Privatkunde,Energy,WiesenStraße 55,Potsdam,East,14467,Kunde,452946,1,2022-09-20
ACC018625,Gunhild Wilmsen MBA.,18625,Kleingewerbe,Energy,MondStraße 32,Köln,West,51065,Kunde,1175294,5,2022-06-20
ACC018626,Rosenow,18626,Gewerbekunde,Energy,TalAllee 94,Halle,East,06108,Interessent,243952,100,2023-08-07
ACC018627,Ing. Blanka Keudel B.Eng.,18627,Privatkunde,Energy,TannenStraße 133,Grünwald,South,82031,Partner,188185,1,2023-12-04
ACC018628,Univ.Prof. Klaus Dieter Seip,18628,Privatkunde,Energy,BlumenAllee 18,Köln,West,50937,Partner,220525,1,2023-06-26
ACC018629,Paolo Wirth,18629,Kleingewerbe,Energy,HeideWeg 21,Rüsselsheim,West,65428,Interessent,870976,50,2020-01-20
ACC018630,Diane Krause,18630,Privatkunde,Energy,SonnenAllee 127,München,South,80796,Interessent,184005,1,2021-09-26
ACC018631,Dipl.-Ing. Gottlieb Lachmann,18631,Privatkunde,Energy,SchillerAllee 149,Offenbach am Main,West,63065,Partner,364629,1,2021-08-28
ACC018632,Lidwina Oestrovsky,18632,Privatkunde,Energy,HauptRing 101,Köln,West,51065,Partner,256665,1,2023-01-19
ACC018633,Annaliese Textor,18633,Privatkunde,Energy,BlumenAllee 17,Reutlingen,South,72764,Interessent,62367,1,2020-07-18
ACC018634,Karola Seifert MBA.,18634,Privatkunde,Energy,TalWeg 133,Landshut,South,84028,Kunde,91745,1,2021-04-19
ACC018635,Dr. Olivia Junck B.A.,18635,Privatkunde,Energy,BeethovenStraße 118,Landshut,South,84028,Kunde,305511,1,2021-11-16
ACC018636,Wiek GmbH & Co. OHG,18636,Kleingewerbe,Energy,LindenWeg 12,Chemnitz,East,09112,Partner,4753042,100,2020-07-06
ACC018637,Guiseppe Reichmann,18637,Privatkunde,Energy,SeeRing 65,Lörrach,South,79539,Partner,405188,1,2022-01-29
